customer_id,customer_type,signup_date
3066,frequent,2025-03-14
3067,frequent,2025-05-03
3068,occasional,2025-02-22
3069,frequent,2025-03-19
3070,occasional,2025-04-02
3071,occasional,2025-03-29
3072,occasional,2025-01-13
3073,occasional,2025-02-12
3074,frequent,2025-03-17
3075,occasional,2025-02-20
3076,occasional,2025-01-19
3077,occasional,2025-05-29
3078,frequent,2025-05-02
3079,frequent,2025-01-24
3080,occasional,2025-01-26
3081,occasional,2025-06-22
3082,occasional,2025-06-05
3083,frequent,2025-04-30
3084,occasional,2025-03-23
3085,occasional,2025-04-10
3086,occasional,2025-06-06
3087,occasional,2025-01-17
3088,frequent,2025-03-09
3089,occasional,2025-02-13
3090,frequent,2025-03-02
3091,occasional,2025-05-03
3092,occasional,2025-04-03
3093,occasional,2025-03-15
3094,occasional,2025-06-02
3095,frequent,2025-03-08
3096,occasional,2025-04-21
3097,occasional,2025-01-02
3098,frequent,2025-03-30
3099,frequent,2025-06-26
3100,occasional,2025-01-26
3101,frequent,2025-04-09
3102,occasional,2025-01-27
3103,occasional,2025-03-30
3104,occasional,2025-05-26
3105,frequent,2025-01-01
3106,occasional,2025-04-13
3107,occasional,2025-05-11
3108,frequent,2025-02-10
3109,occasional,2025-06-14
3110,occasional,2025-02-20
3111,occasional,2025-01-15
3112,frequent,2025-01-08
3113,occasional,2025-02-07
3114,frequent,2025-04-24
3115,frequent,2025-03-24
3116,occasional,2025-02-25
3117,occasional,2025-06-24
3118,frequent,2025-04-13
3119,frequent,2025-05-18
3120,frequent,2025-04-12
3121,frequent,2025-03-19
3122,frequent,2025-06-26
3123,frequent,2025-06-18
3124,occasional,2025-03-24
3125,occasional,2025-01-30
3126,occasional,2025-01-05
3127,occasional,2025-04-29
3128,frequent,2025-01-31
3129,occasional,2025-06-29
3130,occasional,2025-01-23
3131,occasional,2025-02-17
3132,occasional,2025-04-19
3133,occasional,2025-02-09
3134,occasional,2025-01-06
3135,frequent,2025-02-07
3136,occasional,2025-06-18
3137,occasional,2025-04-10
3138,occasional,2025-01-27
3139,occasional,2025-03-10
3140,frequent,2025-02-26
3141,occasional,2025-01-17
3142,occasional,2025-03-12
3143,occasional,2025-02-16
3144,occasional,2025-03-20
3145,frequent,2025-04-20
3146,occasional,2025-01-13
3147,occasional,2025-05-19
3148,occasional,2025-05-04
3149,occasional,2025-04-19
3150,occasional,2025-03-31
3151,occasional,2025-03-27
3152,frequent,2025-04-02
3153,occasional,2025-01-24
3154,occasional,2025-03-14
3155,occasional,2025-01-04
3156,occasional,2025-04-23
3157,occasional,2025-02-15
3158,frequent,2025-01-18
3159,occasional,2025-02-12
3160,frequent,2025-06-10
3161,occasional,2025-04-03
3162,frequent,2025-04-13
3163,occasional,2025-05-04
3164,occasional,2025-01-10
3165,frequent,2025-03-14
3166,occasional,2025-01-31
3167,occasional,2025-06-05
3168,frequent,2025-03-01
3169,occasional,2025-05-11
3170,occasional,2025-04-28
3171,occasional,2025-01-14
3172,frequent,2025-05-23
3173,frequent,2025-01-02
3174,frequent,2025-01-24
3175,frequent,2025-03-05
3176,frequent,2025-04-10
3177,occasional,2025-04-24
3178,occasional,2025-01-24
3179,occasional,2025-06-04
3180,occasional,2025-06-14
3181,frequent,2025-04-01
3182,frequent,2025-06-16
3183,occasional,2025-01-26
3184,frequent,2025-03-06
3185,occasional,2025-04-30
3186,occasional,2025-01-04
3187,occasional,2025-06-06
3188,occasional,2025-01-01
3189,occasional,2025-02-19
3190,occasional,2025-04-20
3191,occasional,2025-05-19
3192,occasional,2025-03-15
3193,occasional,2025-03-03
3194,occasional,2025-03-22
3195,occasional,2025-06-13
3196,occasional,2025-02-25
3197,occasional,2025-04-21
3198,occasional,2025-01-21
3199,frequent,2025-05-21
3200,occasional,2025-01-09
3201,occasional,2025-05-19
3202,occasional,2025-03-11
3203,frequent,2025-05-09
3204,occasional,2025-04-28
3205,occasional,2025-02-25
3206,occasional,2025-01-31
3207,occasional,2025-02-06
3208,occasional,2025-06-24
3209,occasional,2025-04-01
3210,occasional,2025-04-24
3211,frequent,2025-05-08
3212,occasional,2025-06-24
3213,frequent,2025-05-02
3214,occasional,2025-03-10
3215,frequent,2025-02-05
3216,frequent,2025-02-01
3217,frequent,2025-03-05
3218,frequent,2025-06-19
3219,occasional,2025-02-17
3220,occasional,2025-03-22
3221,occasional,2025-06-07
3222,frequent,2025-05-29
3223,frequent,2025-03-01
3224,frequent,2025-05-21
3225,frequent,2025-01-01
3226,occasional,2025-03-06
3227,frequent,2025-02-02
3228,occasional,2025-02-07
3229,frequent,2025-01-25
3230,frequent,2025-06-03
3231,occasional,2025-02-28
3232,occasional,2025-06-10
3233,frequent,2025-04-11
3234,frequent,2025-05-07
3235,occasional,2025-02-10
3236,frequent,2025-06-07
3237,frequent,2025-02-26
3238,occasional,2025-06-26
3239,occasional,2025-02-17
3240,occasional,2025-03-13
3241,occasional,2025-06-26
3242,occasional,2025-06-24
3243,occasional,2025-02-25
3244,occasional,2025-03-06
3245,occasional,2025-01-12
3246,frequent,2025-03-10
3247,occasional,2025-05-14
3248,occasional,2025-03-30
3249,occasional,2025-01-25
3250,occasional,2025-01-01
3251,occasional,2025-06-09
3252,frequent,2025-05-11
3253,occasional,2025-02-18
3254,frequent,2025-05-27
3255,occasional,2025-03-01
3256,frequent,2025-06-06
3257,occasional,2025-06-27
3258,frequent,2025-01-02
3259,occasional,2025-03-14
3260,occasional,2025-05-25
3261,frequent,2025-04-20
3262,occasional,2025-06-13
3263,occasional,2025-03-02
3264,frequent,2025-01-17
3265,occasional,2025-02-18
3266,frequent,2025-03-17
3267,occasional,2025-05-28
3268,occasional,2025-06-27
3269,occasional,2025-05-11
3270,occasional,2025-02-12
3271,frequent,2025-02-26
3272,frequent,2025-02-19
3273,occasional,2025-06-27
3274,occasional,2025-02-06
3275,occasional,2025-02-15
3276,occasional,2025-06-19
3277,occasional,2025-01-15
3278,occasional,2025-06-10
3279,occasional,2025-03-21
3280,occasional,2025-05-19
3281,occasional,2025-05-28
3282,frequent,2025-01-24
3283,occasional,2025-05-05
3284,occasional,2025-04-28
3285,occasional,2025-03-21
3286,frequent,2025-04-04
3287,occasional,2025-03-06
3288,occasional,2025-03-29
3289,occasional,2025-03-29
3290,frequent,2025-05-25
3291,frequent,2025-05-06
3292,occasional,2025-03-30
3293,occasional,2025-03-02
3294,occasional,2025-01-15
3295,occasional,2025-04-04
3296,frequent,2025-02-20
3297,occasional,2025-01-27
3298,frequent,2025-03-15
3299,occasional,2025-03-02
3300,occasional,2025-01-31
3301,occasional,2025-01-12
3302,occasional,2025-02-15
3303,occasional,2025-06-08
3304,occasional,2025-02-01
3305,frequent,2025-06-09
3306,occasional,2025-03-02
3307,occasional,2025-02-15
3308,frequent,2025-03-26
3309,occasional,2025-03-21
3310,occasional,2025-05-15
3311,occasional,2025-01-04
3312,occasional,2025-02-21
3313,occasional,2025-06-08
3314,frequent,2025-04-22
3315,frequent,2025-02-05
3316,occasional,2025-02-23
3317,occasional,2025-04-29
3318,frequent,2025-05-07
3319,occasional,2025-01-17
3320,occasional,2025-03-16
3321,occasional,2025-06-07
3322,frequent,2025-04-15
3323,occasional,2025-05-30
3324,occasional,2025-04-27
3325,occasional,2025-02-12
3326,occasional,2025-04-22
3327,occasional,2025-04-25
3328,occasional,2025-01-27
3329,frequent,2025-02-06
3330,occasional,2025-02-15
3331,occasional,2025-04-23
3332,occasional,2025-02-04
3333,frequent,2025-05-12
3334,frequent,2025-03-21
3335,occasional,2025-03-21
3336,occasional,2025-06-03
3337,occasional,2025-05-01
3338,occasional,2025-05-27
3339,occasional,2025-05-02
3340,occasional,2025-03-22
3341,occasional,2025-06-22
3342,occasional,2025-06-03
3343,occasional,2025-05-30
3344,frequent,2025-04-29
3345,occasional,2025-02-27
3346,occasional,2025-03-04
3347,frequent,2025-06-05
3348,frequent,2025-06-21
3349,occasional,2025-04-10
3350,frequent,2025-06-20
3351,frequent,2025-06-14
3352,occasional,2025-03-07
3353,occasional,2025-05-25
3354,occasional,2025-06-17
3355,frequent,2025-06-15
3356,frequent,2025-03-26
3357,occasional,2025-05-17
3358,occasional,2025-05-24
3359,occasional,2025-05-03
3360,occasional,2025-01-02
3361,occasional,2025-04-16
3362,frequent,2025-04-18
3363,occasional,2025-03-13
3364,frequent,2025-06-20
3365,occasional,2025-05-06
3366,occasional,2025-06-19
3367,occasional,2025-02-26
3368,frequent,2025-03-22
3369,frequent,2025-06-07
3370,occasional,2025-05-21
3371,frequent,2025-01-19
3372,occasional,2025-01-07
3373,frequent,2025-05-17
3374,occasional,2025-02-23
3375,occasional,2025-04-14
3376,occasional,2025-03-27
3377,occasional,2025-03-23
3378,frequent,2025-03-02
3379,frequent,2025-03-28
3380,occasional,2025-01-02
3381,occasional,2025-06-27
3382,occasional,2025-01-31
3383,frequent,2025-02-02
3384,frequent,2025-03-21
3385,frequent,2025-01-11
3386,occasional,2025-06-10
3387,frequent,2025-05-08
3388,occasional,2025-05-15
3389,frequent,2025-05-08
3390,occasional,2025-01-31
3391,occasional,2025-06-25
3392,occasional,2025-05-06
3393,occasional,2025-02-16
3394,occasional,2025-04-17
3395,occasional,2025-01-19
3396,occasional,2025-03-22
3397,occasional,2025-05-03
3398,occasional,2025-05-14
3399,frequent,2025-04-17
3400,occasional,2025-02-18
3401,frequent,2025-03-14
3402,frequent,2025-02-19
3403,occasional,2025-03-22
3404,occasional,2025-04-05
3405,occasional,2025-01-12
3406,occasional,2025-01-23
3407,occasional,2025-02-23
3408,occasional,2025-04-28
3409,frequent,2025-02-28
3410,frequent,2025-06-13
3411,occasional,2025-01-03
3412,frequent,2025-02-27
3413,frequent,2025-02-26
3414,occasional,2025-05-25
3415,occasional,2025-06-16
3416,occasional,2025-03-31
3417,occasional,2025-02-24
3418,occasional,2025-02-14
3419,frequent,2025-01-01
3420,frequent,2025-01-21
3421,occasional,2025-01-21
3422,occasional,2025-02-21
3423,occasional,2025-03-23
3424,frequent,2025-06-20
3425,occasional,2025-06-29
3426,occasional,2025-03-08
3427,occasional,2025-04-23
3428,occasional,2025-02-13
3429,occasional,2025-06-09
3430,occasional,2025-01-10
3431,occasional,2025-03-05
3432,occasional,2025-03-10
3433,occasional,2025-03-09
3434,occasional,2025-01-28
3435,occasional,2025-04-26
3436,occasional,2025-02-20
3437,frequent,2025-01-04
3438,occasional,2025-03-20
3439,occasional,2025-01-17
3440,occasional,2025-04-18
3441,occasional,2025-03-15
3442,occasional,2025-06-24
3443,frequent,2025-01-23
3444,occasional,2025-01-18
3445,occasional,2025-05-09
3446,occasional,2025-02-04
3447,occasional,2025-03-05
3448,occasional,2025-02-28
3449,occasional,2025-01-01
3450,frequent,2025-05-11
3451,occasional,2025-03-08
3452,occasional,2025-02-06
3453,occasional,2025-01-29
3454,occasional,2025-03-30
3455,occasional,2025-06-10
3456,frequent,2025-04-10
3457,occasional,2025-05-02
3458,occasional,2025-03-31
3459,occasional,2025-05-12
3460,occasional,2025-01-14
3461,frequent,2025-06-10
3462,frequent,2025-05-30
3463,occasional,2025-06-25
3464,occasional,2025-05-11
3465,frequent,2025-03-26
3466,occasional,2025-05-31
3467,occasional,2025-01-21
3468,occasional,2025-06-20
3469,occasional,2025-01-26
3470,frequent,2025-02-10
3471,frequent,2025-05-02
3472,occasional,2025-02-07
3473,occasional,2025-03-29
3474,occasional,2025-01-11
3475,occasional,2025-01-29
3476,occasional,2025-03-01
3477,occasional,2025-03-02
3478,occasional,2025-05-27
3479,occasional,2025-06-23
3480,occasional,2025-06-26
3481,frequent,2025-01-22
3482,occasional,2025-03-19
3483,frequent,2025-04-23
3484,occasional,2025-05-03
3485,occasional,2025-05-22
3486,occasional,2025-02-13
3487,occasional,2025-05-24
3488,frequent,2025-04-07
3489,frequent,2025-03-18
3490,occasional,2025-05-20
3491,frequent,2025-02-24
3492,occasional,2025-02-20
3493,occasional,2025-04-12
3494,occasional,2025-06-16
3495,occasional,2025-06-10
3496,frequent,2025-06-10
3497,occasional,2025-01-29
3498,occasional,2025-03-10
3499,frequent,2025-06-08
3500,occasional,2025-03-21
3501,frequent,2025-01-31
3502,occasional,2025-04-22
3503,occasional,2025-02-15
3504,frequent,2025-04-07
3505,occasional,2025-02-21
3506,occasional,2025-05-18
3507,occasional,2025-03-15
3508,occasional,2025-02-10
3509,occasional,2025-03-18
3510,frequent,2025-05-11
3511,occasional,2025-04-24
3512,frequent,2025-02-21
3513,occasional,2025-06-11
3514,occasional,2025-06-26
3515,occasional,2025-06-05
3516,occasional,2025-03-28
3517,frequent,2025-04-19
3518,occasional,2025-05-21
3519,frequent,2025-03-10
3520,frequent,2025-04-30
3521,frequent,2025-03-08
3522,occasional,2025-03-02
3523,frequent,2025-03-12
3524,frequent,2025-06-01
3525,frequent,2025-05-31
3526,frequent,2025-01-30
3527,occasional,2025-05-26
3528,occasional,2025-04-06
3529,occasional,2025-02-25
3530,occasional,2025-02-22
3531,frequent,2025-01-07
3532,occasional,2025-04-07
3533,occasional,2025-04-23
3534,frequent,2025-05-05
3535,frequent,2025-06-29
3536,frequent,2025-05-12
3537,frequent,2025-06-11
3538,occasional,2025-06-10
3539,occasional,2025-05-01
3540,frequent,2025-02-07
3541,frequent,2025-05-02
3542,occasional,2025-01-26
3543,frequent,2025-05-09
3544,occasional,2025-01-04
3545,occasional,2025-02-08
3546,frequent,2025-02-23
3547,frequent,2025-06-10
3548,occasional,2025-02-02
3549,occasional,2025-01-20
3550,occasional,2025-01-16
3551,occasional,2025-05-29
3552,frequent,2025-06-22
3553,occasional,2025-05-07
3554,occasional,2025-03-28
3555,frequent,2025-03-23
3556,occasional,2025-03-03
3557,frequent,2025-01-31
3558,occasional,2025-02-11
3559,frequent,2025-01-12
3560,occasional,2025-03-06
3561,occasional,2025-03-14
3562,occasional,2025-05-11
3563,frequent,2025-04-25
3564,occasional,2025-05-17
3565,occasional,2025-04-16
3566,occasional,2025-06-28
3567,occasional,2025-01-16
3568,occasional,2025-03-19
3569,occasional,2025-05-05
3570,occasional,2025-05-11
3571,occasional,2025-06-01
3572,occasional,2025-05-21
3573,occasional,2025-05-10
3574,occasional,2025-04-22
3575,occasional,2025-05-07
3576,occasional,2025-01-21
3577,frequent,2025-05-27
3578,occasional,2025-03-30
3579,occasional,2025-02-16
3580,occasional,2025-05-30
3581,occasional,2025-06-10
3582,occasional,2025-06-09
3583,occasional,2025-03-26
3584,occasional,2025-06-16
3585,occasional,2025-05-08
3586,occasional,2025-03-13
3587,occasional,2025-02-11
3588,occasional,2025-01-09
3589,frequent,2025-01-25
3590,frequent,2025-01-02
3591,occasional,2025-01-19
3592,frequent,2025-01-20
3593,occasional,2025-03-11
3594,occasional,2025-01-17
3595,occasional,2025-05-04
3596,occasional,2025-03-30
3597,frequent,2025-04-04
3598,occasional,2025-03-25
3599,occasional,2025-05-11
3600,occasional,2025-03-28
3601,frequent,2025-02-20
3602,occasional,2025-03-23
3603,frequent,2025-06-03
3604,frequent,2025-01-08
3605,frequent,2025-06-14
3606,frequent,2025-05-01
3607,occasional,2025-06-04
3608,frequent,2025-06-22
3609,occasional,2025-01-04
3610,occasional,2025-03-27
3611,occasional,2025-05-08
3612,frequent,2025-04-20
3613,occasional,2025-04-09
3614,occasional,2025-02-06
3615,occasional,2025-03-12
3616,frequent,2025-02-02
3617,occasional,2025-01-31
3618,occasional,2025-05-05
3619,occasional,2025-01-12
3620,frequent,2025-01-11
3621,occasional,2025-03-29
3622,frequent,2025-03-13
3623,frequent,2025-02-01
3624,occasional,2025-02-26
3625,frequent,2025-06-15
3626,frequent,2025-03-27
3627,frequent,2025-01-19
3628,occasional,2025-04-26
3629,occasional,2025-01-14
3630,occasional,2025-02-02
3631,occasional,2025-01-10
3632,frequent,2025-03-21
3633,occasional,2025-03-05
3634,occasional,2025-03-09
3635,frequent,2025-04-02
3636,occasional,2025-05-05
3637,occasional,2025-06-20
3638,frequent,2025-03-21
3639,frequent,2025-02-28
3640,frequent,2025-06-29
3641,frequent,2025-04-07
3642,occasional,2025-01-19
3643,occasional,2025-05-29
3644,occasional,2025-01-22
3645,occasional,2025-01-09
3646,frequent,2025-01-09
3647,occasional,2025-01-27
3648,occasional,2025-01-17
3649,occasional,2025-06-21
3650,occasional,2025-02-14
3651,occasional,2025-01-08
3652,occasional,2025-05-26
3653,occasional,2025-05-05
3654,frequent,2025-05-03
3655,frequent,2025-02-02
3656,frequent,2025-01-01
3657,occasional,2025-01-06
3658,occasional,2025-02-10
3659,occasional,2025-01-05
3660,occasional,2025-03-21
3661,occasional,2025-01-18
3662,occasional,2025-06-26
3663,frequent,2025-03-23
3664,frequent,2025-03-06
3665,occasional,2025-03-24
3666,occasional,2025-05-16
3667,occasional,2025-05-11
3668,frequent,2025-01-25
3669,frequent,2025-03-10
3670,occasional,2025-06-17
3671,frequent,2025-03-23
3672,frequent,2025-06-27
3673,occasional,2025-04-27
3674,frequent,2025-04-05
3675,occasional,2025-02-02
3676,frequent,2025-04-21
3677,frequent,2025-05-26
3678,occasional,2025-05-05
3679,occasional,2025-01-16
3680,occasional,2025-03-21
3681,occasional,2025-02-07
3682,frequent,2025-06-18
3683,occasional,2025-05-15
3684,frequent,2025-03-19
3685,occasional,2025-03-04
3686,occasional,2025-04-22
3687,occasional,2025-03-30
3688,occasional,2025-06-09
3689,frequent,2025-02-07
3690,frequent,2025-05-30
3691,occasional,2025-05-24
3692,occasional,2025-02-21
3693,occasional,2025-01-29
3694,frequent,2025-05-24
3695,occasional,2025-03-17
3696,frequent,2025-05-25
3697,occasional,2025-03-05
3698,occasional,2025-04-01
3699,occasional,2025-03-30
3700,frequent,2025-01-13
3701,occasional,2025-03-13
3702,occasional,2025-01-05
3703,occasional,2025-01-12
3704,occasional,2025-06-18
3705,occasional,2025-01-03
3706,occasional,2025-02-02
3707,occasional,2025-05-01
3708,frequent,2025-02-19
3709,frequent,2025-05-17
3710,occasional,2025-06-27
3711,frequent,2025-01-29
3712,occasional,2025-02-08
3713,occasional,2025-04-01
3714,occasional,2025-04-10
3715,occasional,2025-06-22
3716,occasional,2025-01-17
3717,occasional,2025-02-25
3718,frequent,2025-02-15
3719,occasional,2025-03-08
3720,frequent,2025-05-22
3721,occasional,2025-03-08
3722,occasional,2025-01-23
3723,occasional,2025-04-04
3724,frequent,2025-05-31
3725,occasional,2025-06-04
3726,occasional,2025-02-23
3727,frequent,2025-05-18
3728,frequent,2025-03-18
3729,frequent,2025-01-16
3730,occasional,2025-02-10
3731,frequent,2025-04-08
3732,occasional,2025-05-08
3733,occasional,2025-03-02
3734,occasional,2025-03-27
3735,frequent,2025-04-28
3736,occasional,2025-04-10
3737,occasional,2025-02-18
3738,occasional,2025-06-29
3739,occasional,2025-01-02
3740,occasional,2025-04-30
3741,occasional,2025-06-27
3742,occasional,2025-05-03
3743,occasional,2025-03-27
3744,frequent,2025-06-20
3745,frequent,2025-03-18
3746,frequent,2025-05-16
3747,occasional,2025-02-28
3748,occasional,2025-01-12
3749,occasional,2025-01-04
3750,occasional,2025-04-27
3751,occasional,2025-04-05
3752,occasional,2025-05-05
3753,occasional,2025-02-10
3754,occasional,2025-05-03
3755,frequent,2025-01-07
3756,frequent,2025-03-10
3757,frequent,2025-03-10
3758,occasional,2025-03-22
3759,occasional,2025-01-30
3760,occasional,2025-03-14
3761,frequent,2025-01-06
3762,occasional,2025-03-30
3763,occasional,2025-05-27
3764,frequent,2025-03-07
3765,occasional,2025-01-10
3766,frequent,2025-05-24
3767,occasional,2025-02-06
3768,occasional,2025-03-18
3769,frequent,2025-03-18
3770,frequent,2025-02-01
3771,occasional,2025-02-16
3772,occasional,2025-04-20
3773,occasional,2025-06-20
3774,occasional,2025-04-30
3775,occasional,2025-06-13
3776,occasional,2025-06-03
3777,occasional,2025-01-10
3778,occasional,2025-06-08
3779,occasional,2025-04-07
3780,occasional,2025-06-06
3781,occasional,2025-01-05
3782,occasional,2025-03-18
3783,frequent,2025-01-01
3784,occasional,2025-05-11
3785,occasional,2025-03-08
3786,frequent,2025-06-12
3787,occasional,2025-01-15
3788,occasional,2025-04-03
3789,frequent,2025-01-30
3790,occasional,2025-04-13
3791,frequent,2025-03-23
3792,frequent,2025-03-16
3793,occasional,2025-06-20
3794,occasional,2025-03-01
3795,frequent,2025-02-09
3796,occasional,2025-06-06
3797,occasional,2025-03-15
3798,frequent,2025-05-01
3799,frequent,2025-05-27
3800,occasional,2025-01-03
3801,frequent,2025-02-05
3802,occasional,2025-02-12
3803,occasional,2025-05-23
3804,occasional,2025-06-18
3805,frequent,2025-04-25
3806,occasional,2025-04-19
3807,occasional,2025-03-31
3808,occasional,2025-06-13
3809,frequent,2025-03-25
3810,frequent,2025-03-18
3811,occasional,2025-06-10
3812,occasional,2025-01-05
3813,frequent,2025-03-19
3814,occasional,2025-04-01
3815,frequent,2025-03-28
3816,occasional,2025-01-14
3817,occasional,2025-04-14
3818,occasional,2025-03-24
3819,occasional,2025-06-24
3820,occasional,2025-02-23
3821,occasional,2025-05-12
3822,occasional,2025-04-05
3823,occasional,2025-01-09
3824,occasional,2025-02-22
3825,frequent,2025-03-18
3826,frequent,2025-03-01
3827,occasional,2025-02-15
3828,occasional,2025-02-23
3829,occasional,2025-03-15
3830,frequent,2025-04-22
3831,occasional,2025-04-05
3832,occasional,2025-06-14
3833,occasional,2025-01-23
3834,occasional,2025-01-27
3835,occasional,2025-03-11
3836,occasional,2025-04-19
3837,occasional,2025-03-18
3838,frequent,2025-06-28
3839,occasional,2025-02-19
3840,occasional,2025-05-04
3841,occasional,2025-01-19
3842,frequent,2025-01-01
3843,occasional,2025-02-09
3844,occasional,2025-06-09
3845,frequent,2025-01-22
3846,occasional,2025-04-22
3847,occasional,2025-02-09
3848,occasional,2025-02-07
3849,occasional,2025-02-17
3850,frequent,2025-03-16
3851,occasional,2025-06-28
3852,frequent,2025-04-17
3853,occasional,2025-01-08
3854,occasional,2025-03-27
3855,occasional,2025-03-09
3856,frequent,2025-03-16
3857,occasional,2025-05-17
3858,occasional,2025-03-31
3859,occasional,2025-05-10
3860,occasional,2025-03-21
3861,occasional,2025-04-05
3862,occasional,2025-03-11
3863,occasional,2025-03-31
3864,frequent,2025-02-28
3865,frequent,2025-05-27
3866,occasional,2025-01-28
3867,occasional,2025-03-13
3868,occasional,2025-01-14
3869,occasional,2025-01-24
3870,frequent,2025-04-22
3871,occasional,2025-02-13
3872,frequent,2025-02-25
3873,frequent,2025-04-30
3874,occasional,2025-06-28
3875,frequent,2025-02-01
3876,occasional,2025-06-27
3877,frequent,2025-06-18
3878,occasional,2025-01-25
3879,occasional,2025-04-26
3880,frequent,2025-03-07
3881,occasional,2025-02-11
3882,occasional,2025-06-13
3883,occasional,2025-03-17
3884,frequent,2025-05-17
3885,occasional,2025-06-13
3886,occasional,2025-02-07
3887,occasional,2025-06-10
3888,occasional,2025-06-19
3889,occasional,2025-03-02
3890,occasional,2025-06-23
3891,occasional,2025-03-30
3892,occasional,2025-01-18
3893,occasional,2025-03-11
3894,occasional,2025-03-23
3895,occasional,2025-04-26
3896,occasional,2025-03-21
3897,frequent,2025-01-15
3898,occasional,2025-06-25
3899,occasional,2025-01-13
3900,occasional,2025-04-29
3901,occasional,2025-02-12
3902,occasional,2025-02-26
3903,occasional,2025-01-17
3904,frequent,2025-06-27
3905,occasional,2025-02-01
3906,occasional,2025-05-30
3907,occasional,2025-02-24
3908,occasional,2025-01-13
3909,occasional,2025-02-16
3910,occasional,2025-03-28
3911,frequent,2025-03-03
3912,frequent,2025-01-29
3913,frequent,2025-01-22
3914,occasional,2025-03-06
3915,occasional,2025-01-29
3916,occasional,2025-02-17
3917,occasional,2025-01-05
3918,occasional,2025-06-12
3919,occasional,2025-04-11
3920,occasional,2025-03-12
3921,occasional,2025-06-23
3922,occasional,2025-06-12
3923,occasional,2025-06-22
3924,frequent,2025-05-21
3925,occasional,2025-05-18
3926,frequent,2025-03-07
3927,occasional,2025-03-13
3928,occasional,2025-01-25
3929,occasional,2025-06-21
3930,frequent,2025-03-01
3931,occasional,2025-06-24
3932,frequent,2025-02-09
3933,occasional,2025-01-07
3934,frequent,2025-06-23
3935,occasional,2025-05-31
3936,occasional,2025-02-15
3937,occasional,2025-03-27
3938,frequent,2025-05-21
3939,frequent,2025-01-21
3940,occasional,2025-01-01
3941,occasional,2025-05-03
3942,occasional,2025-05-27
3943,frequent,2025-05-05
3944,occasional,2025-02-02
3945,frequent,2025-01-04
3946,frequent,2025-01-03
3947,occasional,2025-04-01
3948,occasional,2025-02-21
3949,frequent,2025-01-28
3950,frequent,2025-03-11
3951,frequent,2025-02-26
3952,occasional,2025-04-18
3953,occasional,2025-05-24
3954,frequent,2025-01-24
3955,frequent,2025-06-18
3956,occasional,2025-03-18
3957,occasional,2025-06-24
3958,occasional,2025-03-17
3959,frequent,2025-03-10
3960,frequent,2025-04-11
3961,occasional,2025-06-08
3962,occasional,2025-04-02
3963,frequent,2025-04-02
3964,occasional,2025-01-30
3965,frequent,2025-01-18
3966,occasional,2025-02-13
3967,occasional,2025-06-04
3968,frequent,2025-04-09
3969,occasional,2025-06-03
3970,occasional,2025-05-01
3971,occasional,2025-04-25
3972,occasional,2025-03-01
3973,frequent,2025-05-26
3974,occasional,2025-02-25
3975,frequent,2025-01-31
3976,occasional,2025-04-11
3977,occasional,2025-02-28
3978,occasional,2025-05-04
3979,frequent,2025-05-10
3980,occasional,2025-04-07
3981,occasional,2025-06-16
3982,occasional,2025-04-17
3983,frequent,2025-01-18
3984,frequent,2025-05-25
3985,occasional,2025-06-16
3986,occasional,2025-03-12
3987,frequent,2025-04-16
3988,occasional,2025-02-23
3989,occasional,2025-04-04
3990,occasional,2025-03-17
3991,frequent,2025-02-04
3992,frequent,2025-01-11
3993,occasional,2025-03-02
3994,frequent,2025-02-13
3995,occasional,2025-05-01
3996,occasional,2025-03-09
3997,occasional,2025-01-25
3998,occasional,2025-06-25
3999,occasional,2025-06-09
4000,frequent,2025-03-25
4001,occasional,2025-04-24
4002,occasional,2025-05-12
4003,occasional,2025-06-15
4004,frequent,2025-06-24
4005,frequent,2025-01-01
4006,frequent,2025-05-11
4007,occasional,2025-03-27
4008,occasional,2025-03-03
4009,occasional,2025-03-05
4010,frequent,2025-05-25
4011,frequent,2025-05-06
4012,occasional,2025-04-15
4013,occasional,2025-03-03
4014,frequent,2025-02-04
4015,occasional,2025-01-13
4016,frequent,2025-06-12
4017,occasional,2025-02-12
4018,occasional,2025-05-10
4019,frequent,2025-04-21
4020,frequent,2025-05-08
4021,occasional,2025-02-20
4022,frequent,2025-05-24
4023,occasional,2025-05-26
4024,occasional,2025-05-15
4025,occasional,2025-02-14
4026,occasional,2025-06-13
4027,occasional,2025-06-18
4028,frequent,2025-02-11
4029,occasional,2025-05-15
4030,occasional,2025-01-15
4031,occasional,2025-03-01
4032,frequent,2025-02-09
4033,frequent,2025-06-14
4034,occasional,2025-04-22
4035,frequent,2025-03-18
4036,occasional,2025-04-15
4037,occasional,2025-04-17
4038,occasional,2025-05-02
4039,occasional,2025-03-21
4040,occasional,2025-05-05
4041,occasional,2025-06-21
4042,frequent,2025-05-14
4043,occasional,2025-02-01
4044,occasional,2025-04-18
4045,occasional,2025-04-24
4046,occasional,2025-05-26
4047,occasional,2025-03-09
4048,occasional,2025-05-07
4049,occasional,2025-05-15
4050,frequent,2025-04-24
4051,occasional,2025-01-08
4052,occasional,2025-03-05
4053,occasional,2025-05-15
4054,occasional,2025-02-10
4055,occasional,2025-02-09
4056,frequent,2025-01-03
4057,occasional,2025-05-25
4058,frequent,2025-04-20
4059,occasional,2025-04-24
4060,occasional,2025-04-22
4061,frequent,2025-06-29
4062,frequent,2025-05-30
4063,occasional,2025-01-04
